Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
82	:	1778564766.416	    32.520	0	15559	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.5_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.5_120.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 120
83	:	1778564780.951	    31.720	0	14128	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.5_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.5_150.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 150
84	:	1778564785.057	    33.200	0	15234	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.5_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.5_220.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 220
85	:	1778564790.597	    33.271	0	15516	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_3.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 3
86	:	1778564791.935	    33.006	0	15779	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_5.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 5
88	:	1778564793.003	    33.180	0	15894	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_14.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 14
87	:	1778564792.846	    33.371	0	15899	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_7.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 7
89	:	1778564797.409	    32.319	0	15162	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_21.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 21
90	:	1778564798.950	    31.509	0	14809	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_30.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 30
91	:	1778564812.683	    29.358	0	13045	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_40.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 40
92	:	1778564818.269	    31.264	0	14339	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_50.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 50
93	:	1778564823.874	    32.580	0	15424	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_60.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 60
94	:	1778564824.954	    32.966	0	15713	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_80.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 80
95	:	1778564826.192	    33.040	0	15973	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_100.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 100
96	:	1778564826.239	    33.109	0	15824	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_120.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 120
97	:	1778564829.736	    32.095	0	15474	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_150.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 150
98	:	1778564830.468	    32.095	0	15257	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.25_220.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 220
99	:	1778564842.053	    28.380	0	12483	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_3.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 3
100	:	1778564849.547	    27.699	0	12214	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_5.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 5
101	:	1778564856.465	    27.016	0	12013	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_7.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 7
102	:	1778564857.936	    26.348	0	12114	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_14.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 14
103	:	1778564859.243	    26.285	0	12524	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_21.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 21
104	:	1778564859.364	    26.174	0	12524	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_30.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 30
105	:	1778564861.842	    25.033	0	12458	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_40.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 40
106	:	1778564862.571	    25.097	0	12278	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_50.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 50
107	:	1778564870.452	    21.096	0	10835	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_60.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 60
108	:	1778564877.255	    20.556	0	10062	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_80.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 80
109	:	1778564883.485	    22.595	0	11669	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_100.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 100
110	:	1778564884.290	    22.539	0	12097	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_120.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 120
111	:	1778564885.535	    23.416	0	12497	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_150.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 150
112	:	1778564885.546	    23.546	0	12498	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.1_220.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 220
113	:	1778564886.885	    23.062	0	12423	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_3.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 3
114	:	1778564887.684	    22.789	0	12327	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_5.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 5
115	:	1778564891.559	    21.848	0	11078	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_7.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 7
116	:	1778564897.822	    20.731	0	10170	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_14.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 14
117	:	1778564906.088	    21.882	0	11645	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_21.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 21
118	:	1778564906.835	    22.591	0	11983	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_30.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 30
119	:	1778564908.965	    22.292	0	12015	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_40.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 40
120	:	1778564909.098	    22.253	0	12012	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_50.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 50
121	:	1778564909.954	    22.309	0	12076	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_60.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 60
122	:	1778564910.488	    22.937	0	12133	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_80.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 80
123	:	1778564913.414	    21.759	0	11658	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_100.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 100
124	:	1778564918.564	    21.364	0	10897	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_120.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 120
125	:	1778564927.979	    22.827	0	11903	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_150.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 150
126	:	1778564929.433	    22.007	0	11845	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_0.05_220.html --days_holding 1 --top_percentile 0.75 --bottom_percentile 0.05 --days_momentum 220
127	:	1778564931.266	    21.963	0	11820	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_None_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_None_3.html --days_holding 1 --top_percentile 0.75 --bottom_percentile None --days_momentum 3
128	:	1778564931.357	    22.080	0	11744	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_1_0.75_None_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_1_0.75_None_5.html --days_holding 1 --top_percentile 0.75 --bottom_percentile None --days_momentum 5
